product_id,product_name,category,subcategory,brand,price,original_price,discount_percent,stock,rating,review_count,sales_count,view_count,cart_add_count,wishlist_count,return_rate,seller_count,shipping_days,is_original,color,weight_grams,demand_score,popularity_score,target_sales_next_7_days
10484,HarperCollins Plus,Books,Novel,HarperCollins,419520,437000,4,691,4.4,4419,7824,1064778,65807,20566,0.03,11,4,1,Gold,3533,68.5,78.3,272
10485,Lenovo Premium,Mobile,Tablet,Lenovo,32196090,37007000,13,10,3.7,1085,1881,349749,23871,9225,0.032,13,1,1,Red,2939,38.0,35.4,101
10486,Beko Plus,Home Appliances,Washing Machine,Beko,35065550,48035000,27,10,4.2,10962,15643,1910279,72087,46521,0.024,17,1,1,Gold,396,83.8,83.9,612
10487,DXRacer Premium,Gaming,Gaming Chair,DXRacer,56376460,57527000,2,277,4.8,4295,13082,1553495,66408,46017,0.061,20,2,1,Green,1641,79.8,82.4,805
10488,8BitDo DualSense,Gaming,Game Controller,8BitDo,17342400,18065000,4,285,3.8,10683,6851,1376338,49151,27573,0.046,16,3,1,Silver,3182,61.5,82.7,234
10489,MSI Nitro 2,Laptop,Gaming Laptop,MSI,54060750,72081000,25,173,4.0,7906,12628,938105,31223,31275,0.067,7,7,0,Silver,1443,72.7,79.0,685
10490,Whirlpool Advanced,Home Appliances,Refrigerator,Whirlpool,60783850,63983000,5,549,4.6,7333,5623,709061,12059,20644,0.041,7,7,1,Gold,4519,49.9,70.0,171
10491,ASUS MacBook 3,Laptop,Laptop,ASUS,67856180,69241000,2,2,4.6,106,91,29072,1135,1134,0.071,17,4,1,Green,2735,11.0,17.2,7
10492,Razer Standard,Gaming,Gaming Chair,Razer,46727700,53710000,13,531,4.8,1190,3327,348513,15257,4236,0.044,20,3,1,Silver,2754,43.0,39.5,212
10493,No Starch Press Premium,Books,Programming Book,No Starch Press,1634640,1668000,2,29,4.3,1272,900,141109,3663,1169,0.07,20,2,1,Silver,2875,21.7,29.0,31
10494,8BitDo Xbox Wireless Controller,Gaming,Game Controller,8BitDo,69120480,78546000,12,104,4.3,5568,8662,1383294,65838,11902,0.06,5,7,1,Green,2754,74.0,76.0,559
10495,Packt Pro,Books,Programming Book,Packt,1259400,2099000,40,70,4.7,659,1615,192050,7902,961,0.063,17,7,1,Gold,2729,37.4,30.7,65
10496,Oxford Standard,Books,Science Book,Oxford,2460480,2796000,12,292,4.1,14922,16204,1852884,49591,20037,0.032,14,5,1,Blue,1035,82.6,86.2,495
10497,HarperCollins Premium,Books,Novel,HarperCollins,1658350,1951000,15,1077,5,10706,10347,1838223,45671,57291,0.025,7,1,1,Red,820,81.8,91.7,449
10498,Cougar Premium,Gaming,Gaming Chair,Cougar,6453600,10756000,40,3856,4.3,6693,22873,1477449,72971,57605,0.033,20,6,1,Gray,3928,100,81.7,1223
10499,Razer MX Keys 10,Digital Products,Keyboard,Razer,38822700,55461000,30,8,3.8,607,1558,118041,7340,1736,0.076,11,7,1,Red,1436,34.3,22.5,128
10500,Nike Pro,Fashion,Jacket,Nike,2599310,3661000,29,1035,4.5,3656,7256,1052275,31215,11617,0.087,14,2,1,Black,2599,72.4,70.2,337
10501,OReilly Pro,Books,Programming Book,OReilly,1305150,1695000,23,252,4.1,858,4133,389854,9478,2091,0.047,10,7,1,Silver,1137,39.7,34.7,141
10502,Adidas Suede,Fashion,Sneakers,Adidas,14526720,14976000,3,395,4.7,2843,3913,619017,24251,5097,0.11,17,4,1,Gray,350,51.1,52.6,104
10503,Puma Plus,Fashion,Jacket,Puma,4823740,6106000,21,118,3.8,4956,7327,1056972,45692,13080,0.103,17,6,1,Gold,1195,72.2,69.3,409
10504,Nikon Alpha,Camera,Mirrorless Camera,Nikon,45645800,49615000,8,95,4.1,3769,4545,702442,45422,8112,0.059,1,4,1,Gold,1479,56.6,57.3,177
10505,Sigma Advanced,Camera,Camera Lens,Sigma,11296590,18519000,39,2429,4.4,20741,18387,1840609,38527,36639,0.061,1,2,1,Blue,4939,98.2,100,813
10506,Logitech MX Master 7,Digital Products,Mouse,Logitech,39570750,52761000,25,352,5,9181,20367,1681345,61839,35510,0.063,10,3,1,Silver,1715,93.7,88.3,681
10507,Apple Advanced,Mobile,Tablet,Apple,18985500,21095000,10,793,4.1,9686,8696,1440795,51430,30576,0.037,5,3,1,Gray,3325,74.7,86.7,614
10508,Nike Advanced,Fashion,Backpack,Nike,6885000,8500000,19,513,4.4,2791,8969,1230330,78381,13823,0.068,1,5,1,Green,682,78.0,67.8,247
10509,Canon Premium,Camera,Camera Lens,Canon,45616320,47517000,4,108,4.1,3742,4995,811710,54811,9158,0.034,15,7,1,White,3363,61.5,56.8,172
10510,Manning Premium,Books,Programming Book,Manning,2745000,3660000,25,1028,3.9,3973,7643,635841,35488,5759,0.062,12,7,1,Red,4432,64.7,48.0,222
10511,Lenovo Inspiron 32,Laptop,Laptop,Lenovo,93457920,97352000,4,375,4.5,7075,5348,1080315,19089,16053,0.018,2,5,1,Blue,2843,58.9,75.6,350
10512,Sony Premium,Camera,Camera Lens,Sony,89376000,93100000,4,5,3.8,598,573,75190,2605,472,0.023,18,1,1,Gray,4092,16.1,17.7,41
10513,OReilly Advanced,Books,Programming Book,OReilly,3253000,3253000,0,618,4.8,13832,5763,1278406,46029,50253,0.025,14,4,1,Blue,699,69.2,91.0,118
10514,Secretlab Pro,Gaming,Gaming Chair,Secretlab,47024370,54051000,13,343,4.2,4340,4502,451826,17635,14070,0.015,2,5,1,Gray,2384,40.2,46.5,80
10515,Nintendo DualSense,Gaming,Game Controller,Nintendo,32988730,34009000,3,673,4.2,7255,10586,1487398,80560,50488,0.061,18,4,1,Black,2859,70.4,79.6,422
10516,Beko Advanced,Home Appliances,Washing Machine,Beko,62813000,62813000,0,542,4.4,13790,15881,1787885,34548,39385,0.031,12,3,1,Red,3748,76.7,86.1,693
10517,Nike Advanced,Fashion,Jacket,Nike,7308160,9616000,24,56,4.0,2850,4335,492740,33104,4593,0.056,19,3,1,Gray,3335,50.8,42.1,164
10518,Nikon X-T,Camera,Mirrorless Camera,Nikon,46235520,67008000,31,819,4.6,9934,8474,1038240,31921,38787,0.036,10,1,1,Red,1250,79.0,87.3,249
10519,Adidas Pro,Fashion,Jacket,Adidas,10319830,10639000,3,291,3.4,10227,6435,1279146,70696,48725,0.1,16,6,1,Red,236,66.8,84.5,307
10520,ASUS UltraGear 4,Digital Products,Monitor,ASUS,20316160,31744000,36,940,3.4,7726,13040,1932785,43092,14048,0.03,8,6,1,Silver,1498,88.3,72.9,354
10521,Keychron MX Keys 2,Digital Products,Keyboard,Keychron,49860000,49860000,0,2200,3.9,9516,11444,1420004,51393,46017,0.067,4,6,1,Black,3642,70.8,84.3,329
10522,Lenovo Standard,Mobile,Tablet,Lenovo,59766070,65677000,9,369,4.5,791,2176,260666,16054,8218,0.053,6,3,1,Red,1212,36.1,35.8,55
10523,Acer Legion 34,Laptop,Gaming Laptop,Acer,50833320,54078000,6,295,3.7,13006,11537,1445844,66874,37309,0.058,1,2,1,Red,2292,70.8,87.8,484
10524,Nintendo Switch OLED,Gaming,Game Console,Nintendo,21412020,21849000,2,151,4.5,6498,5343,613566,17886,7962,0.069,19,1,1,Green,3957,47.2,53.8,165
10525,DJI Osmo Action,Camera,Action Camera,DJI,174408640,177968000,2,76,3.9,6390,5328,1102001,57062,8007,0.068,9,5,1,White,1663,62.7,70.9,392
10526,Bosch Pro,Home Appliances,Washing Machine,Bosch,52274040,62231000,16,325,4.3,10574,17857,1997047,37336,48657,0.023,2,4,1,Silver,2054,81.2,87.3,1169
10527,OReilly Standard,Books,Programming Book,OReilly,2067990,2377000,13,31,4.3,2146,1334,192094,12454,1851,0.02,19,7,1,Gold,855,29.0,31.4,52
10528,ASUS Katana 5,Laptop,Gaming Laptop,ASUS,29119200,33090000,12,453,3.7,3603,3195,451374,14217,2408,0.03,7,5,1,Gold,1102,35.8,39.7,105
10529,HarperCollins Advanced,Books,Novel,HarperCollins,1607519,2364000,32,3,4.0,3675,6804,522736,25836,4653,0.038,11,5,1,Gray,1514,51.6,45.1,325
10530,Logitech BlackWidow 5,Digital Products,Keyboard,Logitech,18629480,20932000,11,158,4.7,6490,7526,671621,27505,19454,0.079,11,2,1,Green,1457,60.2,64.5,251
10531,Samsonite Plus,Fashion,Backpack,Samsonite,4325400,4806000,10,805,4.5,9092,12246,1796160,98733,61110,0.093,14,1,1,Green,503,82.2,83.2,979
10532,Samsung Plus,Mobile,Smartwatch,Samsung,39883200,41545000,4,440,4.0,1753,5412,783734,30183,14408,0.049,20,5,1,Blue,925,49.5,55.5,350
10533,Xiaomi Premium,Mobile,Smartwatch,Xiaomi,39117120,40747000,4,483,4.2,3259,8226,1272852,43083,30327,0.038,5,6,1,Green,1293,71.7,76.6,406
10534,Insta360 X,Camera,Action Camera,Insta360,67514400,84393000,20,184,4.2,2868,3173,295081,5529,9592,0.058,15,6,1,Gray,2681,35.2,36.5,136
10535,DXRacer Plus,Gaming,Gaming Chair,DXRacer,17116260,20622000,17,111,4.0,2224,7741,896677,39509,33136,0.047,2,5,1,Red,4463,67.3,69.7,478
10536,Dell EliteBook 65,Laptop,Ultrabook,Dell,130288950,131605000,1,567,4.5,12935,8473,1935116,98225,22604,0.057,15,4,1,Gray,2453,65.2,87.9,303
10537,New Balance Suede,Fashion,Sneakers,New Balance,507360,604000,16,468,4.5,5131,8299,818279,23923,10474,0.037,7,7,1,Red,4775,59.8,66.9,231
10538,OnePlus 14,Mobile,Smartphone,OnePlus,16224100,17078000,5,238,4.3,7468,3408,661808,33884,7981,0.069,7,7,1,Gray,206,45.2,62.6,69
10539,LG Premium,Home Appliances,Air Conditioner,LG,62082520,67481000,8,83,4.4,1401,3486,431742,29491,9815,0.061,7,1,0,Red,2645,40.7,39.7,78
10540,ASUS ROG 10,Laptop,Gaming Laptop,ASUS,115279680,125304000,8,1335,3.8,5397,8212,1798793,62636,28509,0.092,10,2,0,White,2696,73.4,72.6,618
10541,Apple A56,Mobile,Smartphone,Apple,9030700,9215000,2,158,4.6,781,2690,327148,15634,4038,0.019,14,7,1,Gray,172,36.9,39.2,179
10542,Lenovo Pavilion 5,Laptop,Laptop,Lenovo,55306720,60116000,8,481,4.6,8684,7492,783123,23168,12715,0.013,2,6,1,Green,1290,58.6,70.8,401
10543,Canon D,Camera,DSLR Camera,Canon,25132140,25386000,1,121,3.9,10960,7533,998092,39148,34925,0.021,16,3,1,Red,497,64.0,86.2,393
10544,Razer MX Keys 32,Digital Products,Keyboard,Razer,5469360,7012000,22,336,4.4,6440,4297,592525,12317,7654,0.069,15,6,1,Blue,1128,48.3,53.9,136
10545,Nike Plus,Fashion,Backpack,Nike,3484000,3484000,0,643,4.9,4818,9068,1331416,43589,33316,0.093,19,4,1,Silver,3762,71.0,81.0,196
10546,GoPro Osmo Action,Camera,Action Camera,GoPro,70117920,97386000,28,1076,4.4,9939,13927,1022557,41001,8566,0.046,3,7,1,Black,4500,80.6,75.7,618
10547,Microsoft Xbox Series X,Gaming,Game Console,Microsoft,58529380,64318000,9,1393,4.9,13889,22744,1970876,72657,74782,0.065,8,7,1,Red,4355,89.1,89.2,1686
10548,Canon D,Camera,DSLR Camera,Canon,49118850,49615000,1,553,4.7,2904,3203,347862,21651,4494,0.078,20,4,1,Blue,400,39.6,43.2,125
10549,Oxford Plus,Books,Science Book,Oxford,2657000,2657000,0,71,4.2,2156,2137,527575,29196,13605,0.068,5,4,1,Silver,3255,42.4,48.9,68
10550,Dell ThinkPad 10,Laptop,Laptop,Dell,28222740,36183000,22,44,3.8,14067,12727,1229283,28705,25222,0.051,4,5,1,White,3029,73.6,85.7,893
10551,Bose QuietComfort 2,Digital Products,Headphones,Bose,18061400,25802000,30,460,4.6,4209,7354,536222,33885,15657,0.037,17,1,1,Red,303,63.5,54.3,721
10552,Lenovo TUF Gaming 27,Laptop,Gaming Laptop,Lenovo,82232950,86561000,5,497,4.6,14500,7002,1399255,96646,11065,0.068,19,4,1,Green,2188,65.5,87.5,424
10553,Eastpak Pro,Fashion,Backpack,Eastpak,10253430,10357000,1,1236,4.5,13638,10389,1758344,37735,55811,0.038,14,7,1,Black,2895,70.9,89.6,502
10554,Eastpak Pro,Fashion,Backpack,Eastpak,3513930,4039000,13,7,3.5,424,354,51134,1692,778,0.069,9,3,1,Red,2936,22.7,15.1,11
10555,Sony Switch OLED,Gaming,Game Console,Sony,63687560,76732000,17,1515,4.0,15779,11518,1553870,95500,54358,0.034,8,3,1,White,790,79.2,89.2,484
10556,Cougar Advanced,Gaming,Gaming Chair,Cougar,35403120,49171000,28,317,4.5,10550,12319,1879087,44641,20480,0.012,17,6,1,Blue,4636,83.7,82.2,762
10557,Adidas Advanced,Fashion,Jacket,Adidas,8675260,9229000,6,42,4.4,3231,1703,279488,16713,10078,0.097,11,2,1,Black,2064,31.2,38.9,55
10558,Samsung Premium,Home Appliances,Washing Machine,Samsung,68342400,94920000,28,424,4.2,648,3461,305377,8673,1748,0.093,18,5,0,Silver,3427,36.7,32.1,168
10559,Samsonite Advanced,Fashion,Backpack,Samsonite,9973990,13663000,27,252,3.8,10289,12181,905032,29511,15835,0.089,18,5,1,Gold,4435,72.5,76.5,765
10560,Daikin Standard,Home Appliances,Air Conditioner,Daikin,119656000,119656000,0,229,4.8,8281,12329,1298230,61676,9429,0.059,18,6,1,Red,3954,78.5,74.9,572
10561,DXRacer Standard,Gaming,Gaming Chair,DXRacer,63091210,69331000,9,1167,5,6657,15260,1603489,63924,38233,0.063,17,4,1,Red,105,87.2,79.7,1065
10562,Apple EliteBook 10,Laptop,Ultrabook,Apple,113417360,115732000,2,83,3.9,1833,1883,408645,19649,12896,0.036,16,6,1,White,1485,37.5,41.2,117
10563,No Starch Press Plus,Books,Programming Book,No Starch Press,935750,985000,5,324,4.1,2606,1993,372557,9370,7097,0.056,3,3,1,White,4341,29.2,41.8,39
10564,Lenovo VivoBook 2,Laptop,Laptop,Lenovo,19579500,20610000,5,386,3.6,1463,5255,642781,41641,15888,0.018,20,4,1,Silver,2514,46.0,51.9,114
10565,Penguin Standard,Books,Novel,Penguin,1021680,1419000,28,596,4.4,6888,12332,933955,63221,35419,0.075,4,3,1,Gray,866,81.8,79.1,1308
10566,Nike Standard,Fashion,Jacket,Nike,1477680,1572000,6,15,4.3,2619,6825,767414,52047,17018,0.088,16,7,1,White,4308,56.5,61.9,484
10567,Adidas Advanced,Fashion,Backpack,Adidas,5633040,5748000,2,287,4.6,10031,6841,1601722,62359,12627,0.106,16,5,1,Gold,2402,70.8,81.7,262
10568,Secretlab Advanced,Gaming,Gaming Chair,Secretlab,9930800,11285000,12,175,5,1160,902,99501,3598,1722,0.076,14,6,1,Gray,4217,23.5,28.1,60
10569,Dyson Plus,Home Appliances,Vacuum Cleaner,Dyson,72668520,74916000,3,1350,4.2,7812,7436,1343560,86683,12188,0.072,11,2,0,Silver,3095,72.2,74.8,189
10570,Nintendo DualSense,Gaming,Game Controller,Nintendo,37473440,40732000,8,31,4.2,135,166,21948,828,323,0.053,9,5,1,Green,392,18.7,17.7,8
10571,MSI Pavilion 3,Laptop,Laptop,MSI,38749040,44033000,12,133,4.6,3096,3038,351493,23263,6656,0.04,4,7,1,Silver,1454,39.6,40.3,95
10572,HP IdeaPad 65,Laptop,Laptop,HP,68738080,70864000,3,905,4.2,14294,9539,1599665,29924,32406,0.069,20,7,1,Silver,1961,68.9,86.0,136
10573,Microsoft Xbox Series X,Gaming,Game Console,Microsoft,20657339,31299000,34,112,4.1,584,1005,118838,2198,1359,0.009,1,7,1,Silver,4978,31.2,23.4,36
10574,HP Nitro 2,Laptop,Gaming Laptop,HP,78841620,101079000,22,390,4.4,17207,10064,1519004,53727,15223,0.006,1,5,1,Green,1590,82.6,91.3,221
10575,Vintage Premium,Books,Novel,Vintage,2010400,2513000,20,313,3.7,7165,9817,811609,39520,13862,0.024,15,5,1,Silver,1232,65.1,66.7,708
10576,Logitech Rival 34,Digital Products,Mouse,Logitech,20041980,20451000,2,320,4.5,5890,9121,965047,61173,33592,0.05,12,2,0,Green,3472,69.0,78.4,635
10577,Adidas Ultraboost,Fashion,Sneakers,Adidas,3162120,4054000,22,1672,4.5,10247,12137,1192493,58477,43540,0.107,12,6,1,Green,1207,81.6,86.2,711
10578,Adidas Ultraboost,Fashion,Sneakers,Adidas,5247840,6032000,13,26,5.0,2829,3990,329164,21903,6620,0.046,13,5,1,Blue,4665,43.5,41.7,258
10579,Canon Plus,Camera,Camera Lens,Canon,128801950,135581000,5,220,4.3,16207,9000,1957185,33157,16434,0.032,2,3,1,Red,2972,64.7,85.1,292
10580,Sigma Advanced,Camera,Camera Lens,Sigma,51774720,53932000,4,39,3.9,2138,1013,213359,5075,7642,0.016,14,2,1,Gold,2353,24.8,33.7,73
10581,OReilly Plus,Books,Programming Book,OReilly,2988000,3320000,10,20,4.3,8886,8334,1000589,60022,37605,0.035,16,6,1,Red,746,75.9,79.9,193
10582,JBL QuietComfort 7,Digital Products,Headphones,JBL,34618060,47422000,27,1711,4.4,4670,10566,1650072,79458,54412,0.073,6,3,1,Silver,442,79.3,78.6,887
10583,Samsung Advanced,Mobile,Smartwatch,Samsung,38662260,42486000,9,159,4.2,10856,5942,908461,46438,25509,0.025,1,6,1,Blue,3168,61.5,79.5,253
10584,Puma Standard,Fashion,Jacket,Puma,8691000,14485000,40,1001,4.5,5408,13086,890770,30123,33850,0.037,10,3,1,Gold,744,85.1,78.2,1363
10585,JBL WH 4,Digital Products,Headphones,JBL,25017300,25270000,1,288,4.5,12762,9938,1199879,18634,6564,0.02,5,5,1,Gold,349,67.9,78.0,247
10586,Lenovo MacBook 3,Laptop,Laptop,Lenovo,18657730,20503000,9,974,3.7,6228,8683,1438309,25529,11189,0.039,7,6,0,Gray,3021,63.3,72.7,452
10587,Apple S24,Mobile,Smartphone,Apple,41655880,42506000,2,466,4.1,3684,9307,1137153,64694,13176,0.031,6,4,1,Blue,226,68.8,71.5,229
10588,Bosch Advanced,Home Appliances,Refrigerator,Bosch,106689660,108867000,2,20,4.2,340,924,129725,4401,3976,0.076,15,1,0,White,2658,20.8,27.7,35
10589,Lenovo Yoga 15,Laptop,Ultrabook,Lenovo,51542260,66938000,23,353,4.1,6946,7533,1008074,45388,31324,0.072,12,4,1,Gold,2428,78.7,82.9,611
10590,Packt Premium,Books,Programming Book,Packt,2291310,3637000,37,57,4.5,6218,24411,1832072,59395,72626,0.016,14,7,1,Gray,1287,98.3,78.2,681
10591,Canon D,Camera,DSLR Camera,Canon,108604580,110821000,2,654,4.7,7445,11530,1740670,72689,52795,0.044,16,6,1,White,437,78.8,84.8,516
10592,Manning Premium,Books,Programming Book,Manning,189720,306000,38,132,4.2,4751,14870,1324869,65813,38344,0.036,17,3,1,Red,1099,89.1,81.5,377
10593,Philips Advanced,Home Appliances,Vacuum Cleaner,Philips,60503300,93082000,35,647,4.4,7765,8167,999137,33179,11793,0.012,19,2,1,Silver,2090,78.0,76.0,186
10594,Kingston 990 Pro 16,Digital Products,SSD,Kingston,29676600,32974000,10,1131,3.9,20605,13412,1888839,127883,27029,0.041,5,3,1,Black,3930,74.7,95.7,529
10595,SteelSeries Rival 9,Digital Products,Mouse,SteelSeries,27090779,40434000,33,399,4.5,4863,5707,420052,20106,3869,0.016,17,7,1,Silver,3130,51.0,46.8,114
10596,Google A35,Mobile,Smartphone,Google,50685300,56317000,10,643,3.8,22768,10108,1908502,75514,35060,0.006,4,3,1,Silver,240,73.9,93.5,460
10597,Lenovo Advanced,Mobile,Tablet,Lenovo,25250050,26579000,5,1158,4.2,9586,11455,1511500,49597,16974,0.01,11,5,1,Black,4241,69.3,81.2,223
10598,Apple Tune 32,Digital Products,Headphones,Apple,16038990,16201000,1,558,4.4,8864,5946,756139,25405,14701,0.062,2,5,1,Green,259,53.0,64.3,141
10599,Sony PlayStation 5,Gaming,Game Console,Sony,78096000,78096000,0,1025,4.4,3269,6233,1348764,36477,17727,0.036,11,3,1,Green,207,63.4,70.9,115
10600,HP VivoBook 2,Laptop,Laptop,HP,45950840,47372000,3,336,4.1,2136,6041,1031176,55271,26145,0.062,13,2,1,Black,2252,63.6,71.8,253
10601,Microsoft Xbox Wireless Controller,Gaming,Game Controller,Microsoft,36384390,39123000,7,42,4.3,10962,9273,1364619,69360,31267,0.021,13,7,1,Silver,1689,74.7,87.8,340
10602,8BitDo DualSense,Gaming,Game Controller,8BitDo,30555270,35121000,13,1762,4.4,19359,9447,1855180,49949,10822,0.041,11,2,1,Green,2731,74.5,89.5,716
10603,Secretlab Pro,Gaming,Gaming Chair,Secretlab,12768859,19058000,33,653,4.4,3777,19409,1788702,53809,8944,0.027,4,1,1,Silver,3516,97.3,69.3,857
10604,Xiaomi A56,Mobile,Smartphone,Xiaomi,38191500,42435000,10,2792,4.3,21264,20371,1955560,115437,23786,0.025,1,4,1,White,161,88.9,94.8,1545
10605,Huawei Premium,Mobile,Smartwatch,Huawei,12546380,16294000,23,3,4.4,1859,3084,321982,5487,6483,0.077,19,1,1,Blue,2356,40.2,34.2,123
10606,Beko Pro,Home Appliances,Washing Machine,Beko,95220000,95220000,0,48,4.6,12234,7727,1181641,46017,45286,0.059,10,3,1,Red,3787,70.9,89.0,335
10607,SteelSeries Rival 4,Digital Products,Mouse,SteelSeries,35718080,38824000,8,884,4.9,3409,9062,980885,51002,35439,0.056,3,5,1,Gray,2776,77.6,79.2,430
10608,Apple Standard,Mobile,Tablet,Apple,46446400,52780000,12,3377,4.2,16490,19293,1745357,107881,43772,0.046,13,1,1,White,4157,86.7,92.6,904
10609,Corsair K8 3,Digital Products,Keyboard,Corsair,17040870,22131000,23,217,3.7,12088,13474,1671747,100413,21176,0.042,8,6,1,Gray,1592,83.7,85.1,1174
10610,Lenovo XPS 34,Laptop,Ultrabook,Lenovo,70300800,73230000,4,7,4.9,3259,2038,439316,8923,14720,0.035,7,2,1,White,1374,33.4,52.0,83
10611,8BitDo Xbox Wireless Controller,Gaming,Game Controller,8BitDo,30704950,32321000,5,31,4.0,10585,5482,1299177,22479,28837,0.076,9,6,1,Green,4465,62.9,83.2,303
10612,Manning Pro,Books,Programming Book,Manning,3144750,4193000,25,48,4.1,1232,2121,182592,8199,1443,0.069,15,4,1,Silver,4994,37.2,22.9,93
10613,LG Pro,Home Appliances,Air Conditioner,LG,97637400,99630000,2,1097,4.3,12782,9791,1809748,34024,20528,0.03,2,3,1,Gold,1474,71.7,83.4,224
10614,Dell MacBook Air 5,Laptop,Ultrabook,Dell,74043550,83195000,11,4,4.2,73,51,12438,695,346,0.017,6,2,1,Gold,2036,19.5,20.0,3
10615,Samsung P5 Plus 15,Digital Products,SSD,Samsung,18125900,24830000,27,570,4.7,8064,9494,902219,45034,7868,0.015,14,1,1,Blue,2979,76.4,72.2,428
10616,Samsung 14T,Mobile,Smartphone,Samsung,26636060,32483000,18,1344,4.4,8048,8367,936043,42145,22940,0.033,6,5,1,Black,179,68.6,75.8,539
10617,OnePlus S25,Mobile,Smartphone,OnePlus,77536000,77536000,0,438,4.4,8193,13370,1846800,76497,23038,0.041,4,2,1,White,168,76.6,83.4,351
10618,Dell XPS 27,Laptop,Ultrabook,Dell,109250920,118751000,8,328,4.0,7372,6121,1312527,35955,18620,0.041,13,1,1,Red,2700,64.3,79.1,206
10619,Adidas Plus,Fashion,Backpack,Adidas,9075440,10313000,12,40,4.4,2408,11232,1043064,19451,8312,0.106,12,3,1,Gold,2847,68.7,68.7,393
10620,Springer Premium,Books,Science Book,Springer,2931390,2961000,1,277,3.9,12074,4042,1027424,45515,27301,0.067,10,5,1,Red,2705,65.3,85.3,123
10621,Puma Standard,Fashion,Jacket,Puma,6029640,7444000,19,277,4.4,1341,4206,395504,22680,6061,0.054,18,3,1,Gold,4815,44.2,36.0,255
10622,Nikon D,Camera,DSLR Camera,Nikon,67323630,72391000,7,517,3.6,7081,7173,1504244,69571,35814,0.075,4,4,1,Green,306,63.1,80.7,205
10623,Cougar Plus,Gaming,Gaming Chair,Cougar,39825000,39825000,0,13,4.0,2764,3832,897467,35041,14323,0.037,2,7,1,White,4543,55.6,61.6,84
10624,Huawei Pro,Mobile,Smartwatch,Huawei,9198090,9291000,1,769,4.0,12045,6254,1309877,40121,17583,0.077,9,5,1,Silver,1292,58.4,82.6,301
10625,Nike Ultraboost,Fashion,Sneakers,Nike,1733910,1993000,13,339,4.6,8841,8557,1288428,26106,44564,0.068,6,2,1,Black,2006,71.3,83.9,716
10626,LG Premium,Home Appliances,Refrigerator,LG,94073980,103378000,9,139,4.3,2966,2184,315881,11417,8379,0.02,7,6,1,Red,2688,27.6,38.0,85
10627,Apple Soundcore 4,Digital Products,Headphones,Apple,48250320,52446000,8,12,4.2,2053,3657,457528,14177,5985,0.007,19,2,1,White,411,41.2,38.1,172
10628,Eastpak Premium,Fashion,Backpack,Eastpak,1788150,1965000,9,299,4.6,3131,5710,730791,25696,29157,0.104,17,5,1,Silver,347,59.8,63.8,308
10629,ASUS MacBook Air 7,Laptop,Ultrabook,ASUS,26741440,30388000,12,266,4.0,5669,3272,535578,16237,19847,0.006,3,2,1,Black,1820,40.5,53.6,118
10630,LG Pro,Home Appliances,Refrigerator,LG,32590080,45264000,28,136,4.4,2754,3561,375325,21711,9146,0.009,6,2,1,Red,1457,48.3,41.1,77
10631,Logitech K8 4,Digital Products,Keyboard,Logitech,55152440,56278000,2,663,4.0,17771,13302,1807591,73085,37820,0.035,20,7,1,Green,1163,69.4,92.9,827
10632,Eastpak Standard,Fashion,Backpack,Eastpak,4660520,6298000,26,1030,4.1,11126,12342,1211546,68105,37929,0.066,16,2,1,Silver,651,83.5,84.2,503
10633,Puma Pro,Fashion,Jacket,Puma,5031170,5653000,11,2658,4.7,13197,16197,1574017,36350,55534,0.063,10,4,1,Black,1910,84.8,88.3,767
10634,Samsung Premium,Home Appliances,Air Conditioner,Samsung,16060800,16730000,4,98,4.3,3353,1355,305714,20101,4689,0.01,14,1,1,Red,4248,31.3,33.0,111
10635,Nikon EOS,Camera,DSLR Camera,Nikon,6538800,10898000,40,171,4.3,796,3382,306556,13188,8299,0.062,20,4,1,Red,883,44.2,37.2,259
10636,Nike Standard,Fashion,Backpack,Nike,9452880,12438000,24,900,3.9,2837,9099,1061549,72447,39970,0.036,9,2,1,Silver,813,78.2,72.4,241
10637,Keychron G915 5,Digital Products,Keyboard,Keychron,20561910,28167000,27,1087,4.6,8432,12883,1852634,121132,9299,0.072,16,7,1,Gold,1406,89.3,77.0,333
10638,Nikon Standard,Camera,Camera Lens,Nikon,134349750,154425000,13,2415,4.7,19179,16704,1890717,62739,53456,0.028,17,6,1,Silver,1903,88.0,97.2,710
10639,Puma Suede,Fashion,Sneakers,Puma,1593240,2244000,29,2071,4.4,12584,16784,1164448,33397,42713,0.105,12,4,1,Green,4691,85.0,85.0,532
10640,ASUS Katana 10,Laptop,Gaming Laptop,ASUS,115416210,126831000,9,251,4.9,5851,4980,869188,14500,32869,0.03,13,5,1,Green,2063,55.5,76.9,124
10641,Nike Air Max,Fashion,Sneakers,Nike,1349040,1848000,27,0,4.5,200,202,18304,1215,599,0.062,1,4,1,Gray,2437,29.6,18.2,15
10642,HP Inspiron 9,Laptop,Laptop,HP,33103000,33103000,0,1600,4.6,3452,10799,1222853,21000,6123,0.024,16,1,1,Blue,1393,69.8,68.0,223
10643,HP Legion 32,Laptop,Gaming Laptop,HP,57184000,57184000,0,821,4.2,12024,9366,1787601,71303,68482,0.029,14,7,0,Blue,2437,66.4,86.5,406
10644,Lenovo Pavilion 4,Laptop,Laptop,Lenovo,30866160,39572000,22,125,4.5,5753,6826,592893,31319,14985,0.009,18,6,1,Silver,3038,58.9,55.8,295
